customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerFeedback,feedback_length,word_count,sentiment_pos,sentiment_neg,sentiment_neu,sentiment_compound,sentiment_flag,service_count,avg_charges_per_month,is_high_value_customer,is_new_customer,tenure_x_charges,sentiment_x_charges
4607,0,0,1,1,7,1,0,0,2,0,0,0,0,0,0,0,3,50.7,350.35,0,i have been with this dsl internet provider for 7 months now on a month to month contract i have never experienced any issues with my service and have not felt the need to switch providers the monthly charges are reasonable at 50 7 and i appreciate being able to pay with a mailed check overall i am satisfied with the service and would recommend it to others,359,68,0.107,0.047,0.846,0.6705,1,2,50.050000000000004,0,0,354.90000000000003,33.994350000000004
5130,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.85,62.9,0,i have been a customer with this company for 4 months now on a month to month contract i do not have internet service with them so my monthly charges are 20 85 i prefer to pay by mailed check overall i have had a positive experience so far and have not experienced any issues with the service i appreciate the simplicity of the payment process and the affordable monthly charges i have no plans to cancel my service with this company,433,82,0.069,0.11,0.821,-0.1935,-1,6,15.725,0,1,83.4,-4.0344750000000005
3222,1,0,0,0,33,1,0,1,2,0,0,2,2,0,2,1,2,88.95,3027.65,0,i have been a customer with this company for over 2 and a half years now and i am very satisfied with the service i have received the fiber optic internet service has been reliable and fast and i have not experienced any issues with connectivity the monthly charges are reasonable at 88 95 and i appreciate the convenience of paying with electronic check overall i am happy with my experience and would recommend this company to others,435,78,0.138,0.024,0.838,0.8718,1,6,91.7469696969697,1,0,2935.35,77.54661
3079,0,1,0,0,27,1,2,1,0,0,2,0,0,0,0,1,2,78.05,2135.5,1,i have been a customer with this company for 27 months on a month to month contract with monthly charges of 78 05 for fiber optic internet service unfortunately i have decided to churn and cancel my service while the internet service itself was reliable and fast i found the monthly charges to be a bit high compared to competitors in the area additionally the payment method of electronic check was convenient but i would have liked more flexibility in billing options overall i had a positive experience with the service but ultimately decided to switch providers for better pricing,584,100,0.14,0.055,0.805,0.9286,1,2,79.0925925925926,0,0,2107.35,72.47722999999999
4794,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,23.55,1723.95,0,i have been with this service provider for 6 years now and have never experienced any issues with my service the automatic bank transfer payment method is convenient and hassle free even though i do not have internet service with them the low monthly charges of 23 55 for my contract type are very reasonable i am satisfied with my overall experience and have no plans to churn in the near future,396,72,0.077,0.081,0.843,0.1779,1,6,23.94375,0,0,1695.6000000000001,4.189545
2760,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,19.75,0,i have been a customer with this company for just one month and i am overall satisfied with the service so far the monthly charges of 19 75 for my month to month contract are reasonable however i do wish there was an option for internet service as it is not currently offered additionally i prefer to pay by mailed check which may not be the most convenient method for some customers overall i have not experienced any issues with the service and have not considered churning,475,87,0.06,0.038,0.902,0.4588,1,6,19.75,0,1,19.75,9.0613
1808,1,1,0,0,71,0,1,0,2,2,0,0,2,2,1,1,2,56.45,3985.35,0,i have been a loyal customer with this company for over 6 years now and i have been very satisfied with the service the monthly charges are reasonable at 56 45 and the dsl internet service has been reliable i appreciate the convenience of the electronic check payment method overall i have no complaints and i am happy to continue with this company for my internet service,372,67,0.191,0.027,0.783,0.9144,1,8,56.131690140845066,0,0,4007.9500000000003,51.61788
1989,0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,85.95,1215.65,0,i have been a customer with this company for 13 months now and i am very satisfied with their service the fiber optic internet service has been reliable and fast and i have had no issues with connectivity the monthly charges of 85 95 are reasonable for the quality of service i am receiving i appreciate being able to pay with electronic check as it is convenient and hassle free overall i have had a positive experience with this company and would recommend them to others,473,86,0.154,0.058,0.789,0.8883,1,2,93.51153846153846,1,0,1117.3500000000001,76.349385
4403,0,0,1,1,25,0,1,0,2,2,2,0,2,2,0,1,1,58.6,1502.65,1,i had been a customer with this company for 25 months on a month to month contract with a monthly charge of 58 6 for dsl internet service i had set up automatic credit card payments for convenience despite being a long time customer i ultimately decided to churn because i found a better deal with another provider the service itself was reliable but the pricing just wasn t competitive enough for me to stay i would consider coming back in the future if they were able to offer a better rate,492,92,0.099,0.0,0.901,0.8248,1,10,60.106,0,0,1465.0,48.33328
6058,1,0,0,0,67,1,0,0,0,0,0,2,0,0,2,0,0,50.55,3260.1,0,i have been a customer with this dsl internet service provider for over five years now and i have been very satisfied with their service the automatic bank transfer payment method is convenient and hassle free the monthly charges of 50 55 are reasonable for the quality of service provided i have not experienced any issues with connectivity or speed and i have no plans to switch to another provider overall i would highly recommend this company to others looking for reliable internet service,494,84,0.099,0.046,0.854,0.7083,1,2,48.65820895522388,0,0,3386.85,35.804565
2158,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.45,35.45,1,i recently signed up for dsl internet service with this provider on a month to month contract unfortunately after just one month i decided to cancel due to slow speeds and frequent outages the monthly charges of 35 45 were reasonable but the service quality did not meet my expectations i also found the payment method of electronic check to be convenient overall i was disappointed with my experience and ultimately decided to churn,433,74,0.0,0.113,0.887,-0.7845,-1,2,35.45,0,1,35.45,-27.810525000000002
1632,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.35,81.25,1,i recently switched to this dsl internet service provider two months ago on a month to month contract unfortunately i have decided to cancel my service due to the slow and unreliable internet connection despite the affordable monthly charges of 44 35 the service did not meet my expectations i experienced frequent disconnections and slow speeds which made it difficult to work from home and stream videos additionally the payment method of electronic check was convenient but it did not make up for the poor service quality overall i would not recommend this provider to others looking for a reliable internet connection,621,102,0.0,0.122,0.878,-0.8838,-1,0,40.625,0,1,88.7,-39.19653
5539,0,0,0,0,43,1,2,2,1,1,1,1,1,1,2,1,1,25.7,1188.2,0,i have been a customer with this company for over three and a half years now and i have been very satisfied with the service the automatic credit card payment method has made it convenient for me to pay my bill on time every month without any hassle even though i do not have internet service with them the monthly charges of 25 7 for my other services are very reasonable i have not experienced any issues with the service and i am happy to say that i have no plans to churn anytime soon overall i am a happy and loyal customer,528,103,0.139,0.049,0.813,0.9099,1,6,27.632558139534886,0,0,1105.1,23.384430000000002
5570,0,0,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,75.0,1778.5,0,i have been a customer with this company for 23 months now and have been extremely satisfied with the service the fiber optic internet is fast and reliable and i have had no issues with connectivity the automatic bank transfer payment method is convenient and hassle free the monthly charges of 75 are reasonable for the quality of service provided overall i have had a positive experience and would highly recommend this company to others,439,75,0.149,0.05,0.802,0.8586,1,2,77.32608695652173,0,0,1725.0,64.395
2656,0,0,1,1,64,1,0,2,1,1,1,1,1,1,2,0,3,20.2,1277.75,0,i have been a customer with this company for over 5 years now and i have been very satisfied with their services even though i do not have internet service with them i appreciate the affordable monthly charges and the option to pay by mailed check the two year contract has also been convenient for me and i have had no issues with churn overall i would highly recommend this company to others,393,73,0.106,0.07,0.824,0.5975,1,6,19.96484375,0,0,1292.8,12.0695
4410,1,0,0,1,57,1,0,2,1,1,1,1,1,1,2,1,3,19.6,1170.55,0,i have been a customer with this company for over 4 and a half years and have been satisfied with their service even though i do not have internet service with them i appreciate the affordable monthly charges and the option to pay by mailed check i have not experienced any issues that would cause me to consider switching providers overall i am happy with my experience as a long term customer,394,72,0.115,0.044,0.841,0.7717,1,6,20.5359649122807,0,0,1117.2,15.125320000000002
262,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,70.45,1,i recently signed up for fiber optic internet service with this provider but unfortunately i had to cancel after only one month the monthly charges of 70 45 were reasonable but i found the service to be unreliable and inconsistent the fact that i had to mail a check for payment was also inconvenient and outdated i was disappointed with my experience and ultimately decided to switch to a different provider,408,71,0.0,0.19,0.81,-0.9382,-1,0,70.45,0,1,70.45,-66.09619
2197,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,88.05,6425.65,0,i have been a customer with this company for 6 years now and have been satisfied with the service overall the dsl internet service has been consistent and reliable and the automatic credit card payment option has made it easy to manage my monthly bills the monthly charges are reasonable at 88 05 and i appreciate the two year contract option i have had no issues with churn and plan to continue using this service in the future,428,78,0.126,0.049,0.825,0.7717,1,12,89.24513888888889,1,0,6339.599999999999,67.94818500000001
2863,0,0,0,0,8,1,2,0,2,0,0,2,0,2,0,0,2,71.15,563.65,1,i recently decided to cancel my dsl internet service after 8 months of subscribing on a month to month contract while the monthly charges of 71 15 were reasonable i found the internet service to be unreliable and slow at times additionally i was not satisfied with the payment method of electronic check as it seemed to have issues processing my payments on time overall i was disappointed with the service and decided to switch to a different provider,452,79,0.0,0.113,0.887,-0.8192,-1,6,70.45625,0,0,569.2,-58.286080000000005
751,0,0,1,0,61,1,2,1,0,2,0,0,2,2,2,1,0,101.05,5971.25,0,i have been a customer with this company for over five years now and i have been extremely satisfied with the service provided the fiber optic internet service is fast and reliable and i have had no issues with connectivity the automatic bank transfer payment method is convenient and hassle free the monthly charges are reasonable for the quality of service i receive overall i have no complaints and would highly recommend this company to others,447,76,0.133,0.05,0.816,0.7989,1,6,97.88934426229508,1,0,6164.05,80.728845
1806,1,0,0,0,64,1,2,1,2,2,0,0,0,0,1,1,1,84.3,5289.05,0,i have been a customer with this company for over five years now and i have been extremely satisfied with the service the fiber optic internet is fast and reliable and i have never experienced any downtime the automatic payment method makes it convenient for me to pay my bill on time every month the monthly charges are reasonable for the quality of service i receive overall i have no complaints and would highly recommend this company to others,447,79,0.095,0.041,0.864,0.6852,1,4,82.64140625,1,0,5395.2,57.76236
775,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,23.95,1756.2,0,i have been a customer with this company for over 6 years now and i have been extremely satisfied with their service the automatic bank transfer payment method is convenient and hassle free even though i do not have internet service with them i find the monthly charges of 23 95 to be very reasonable i am on a two year contract and have no plans of churning anytime soon overall i highly recommend this company for their reliability and affordability,451,81,0.103,0.048,0.849,0.7083,1,6,24.735211267605635,0,0,1700.45,16.963785
4058,0,0,1,1,65,1,2,1,2,2,0,2,2,0,2,1,1,99.05,6416.7,0,i have been a customer with this company for over 5 years now and i have been extremely satisfied with the service the fiber optic internet service is fast and reliable and i have never experienced any downtime the automatic payment method with my credit card makes it convenient for me to pay my bill each month without having to worry about it even though the monthly charges are a bit on the higher side at 99 05 i feel that the quality of service i receive is worth it overall i have no complaints and would highly recommend this company to others,551,103,0.133,0.031,0.837,0.8898,1,8,98.71846153846154,1,0,6438.25,88.13469
4848,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,19.6,61.35,0,i have been a customer with this company for 3 months now and so far i have had a positive experience the monthly charges are reasonable at 19 6 and i appreciate the option to pay with a mailed check however i do not use the internet service provided by the company so i cannot comment on that aspect overall i am satisfied with the service and do not have any plans to churn in the near future,394,78,0.106,0.041,0.853,0.765,1,6,20.45,0,1,58.800000000000004,14.994000000000002
1446,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,1,i recently switched to this internet provider and unfortunately had to cancel after only one month due to some unforeseen circumstances the monthly charges were reasonable at 45 65 for dsl service i appreciated the convenience of being able to pay with an electronic check overall i had a positive experience during my short tenure with this company,349,58,0.103,0.118,0.778,0.25,1,0,45.65,0,1,45.65,11.4125
4571,1,0,0,1,30,1,0,0,0,2,2,0,2,0,1,0,1,64.5,1929.95,0,i have been a customer with this dsl service provider for 30 months now and i am very satisfied with the service the monthly charges are reasonable at 64 5 and i appreciate the convenience of the automatic credit card payment method i have not experienced any issues with the internet service and have not had any reason to consider switching providers overall i am happy with my experience and would recommend this provider to others,434,76,0.168,0.024,0.807,0.9099,1,6,64.33166666666666,0,0,1935.0,58.68855
