customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerFeedback
4935,1,1,1,0,68,1,2,1,0,0,2,0,0,0,0,1,1,80.35,5589.3,0,i have been a customer with this company for over 5 years now and i am extremely satisfied with the service i have received the fiber optic internet service has been reliable and fast and i have never experienced any issues with my connection the automatic credit card payment method makes it convenient for me to pay my monthly charges of 80 35 without having to worry about late fees overall i have had a great experience as a month to month customer and have no plans to switch providers
3289,1,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,20.2,34.75,0,i have been a customer with this company for 2 months now and so far i am pleased with the service the monthly charges are affordable at 20 2 and i appreciate being able to pay via mailed check however i do wish there was an option for internet service as that is something i need overall i am satisfied with my experience and will continue to be a customer
5982,1,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,20.55,1305.95,0,i have been a loyal customer with this company for over 5 years now and i am very satisfied with the service they provide the automatic credit card payment method makes it easy for me to stay on top of my bills and i appreciate the affordable monthly charges even though i do not have internet service with this company i have had no issues with my current plan and i am happy with the overall service i have no plans to switch providers anytime soon
3497,0,0,1,1,4,1,2,1,0,0,0,0,0,2,0,1,2,85.95,381.3,1,i recently switched to fiber optic internet service with this provider about 4 months ago on a month to month contract the monthly charges of 85 95 seemed reasonable at first but unfortunately i experienced some issues with the service and decided to cancel the speed and reliability of the internet were not up to my expectations and i found myself dealing with frequent outages additionally the payment method of electronic check was convenient but i ultimately decided to switch to a different provider due to the subpar service overall i was not satisfied with my experience and would not recommend this provider to others
1091,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,45.35,141.5,1,i recently decided to churn from my previous internet provider and signed up with this company three months ago i opted for a month to month contract with a monthly charge of 45 35 which i found to be pretty reasonable however i have been experiencing slow and unreliable internet service since i switched over to dsl i have also had some issues with the electronic check payment method overall i am not satisfied with the service and will likely be looking for a new provider soon
3729,1,1,1,0,33,1,2,1,0,0,0,0,2,2,0,1,2,94.5,3105.55,1,i recently decided to switch internet providers after being with this company for over 2 and a half years on a month to month contract despite enjoying the fast and reliable fiber optic internet service i found the monthly charges to be on the higher side at 94 50 additionally i prefer using electronic check for payments but i found the process to be a bit cumbersome at times overall while i had a good experience with the internet service itself i ultimately decided to churn due to the cost and payment method issues
4642,1,1,1,0,9,1,0,2,1,1,1,1,1,1,0,1,3,21.25,204.55,0,i have been a customer with this company for 9 months now and i am pleased to say that i have had no issues with their service the month to month contract option is convenient for me and the monthly charge of 21 25 is very reasonable even though i do not use their internet service i appreciate the variety of payment methods available including the option to pay by mailed check overall i am satisfied with my experience as a customer and have no plans to churn in the near future
3495,0,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,26.25,605.9,0,i have been a customer with this company for over 22 months now and have been satisfied with the service the monthly charges are affordable at 26 25 and i appreciate the option to pay by mailing a check however i do wish that internet service was included in my plan as i have had to seek out another provider for that overall i have not experienced any issues that would lead me to consider churning and am happy with the service provided
4824,0,0,1,1,5,1,0,1,0,0,0,0,2,0,0,1,2,80.85,356.1,0,i have been a customer with this fiber optic internet service provider for 5 months now on a month to month contract i am pleased to say that i have had no issues with churning and have been satisfied with the service so far the monthly charge of 80 85 is reasonable for the speed and reliability of the internet connection using electronic check as a payment method has been convenient and hassle free overall i am happy with my experience and would recommend this provider to others
1850,0,1,0,0,30,1,2,1,2,2,2,0,0,0,0,0,1,91.7,2758.15,1,i recently decided to switch internet providers after being a customer for 30 months with this company while the fiber optic internet service was reliable and fast i ultimately decided to leave due to the high monthly charges of 91 7 as a month to month customer i found that the cost was no longer sustainable for me the automatic credit card payment method was convenient but i needed to find a more affordable option overall i had a positive experience with the service itself but the pricing was the deciding factor in my decision to churn
1895,1,0,0,0,65,1,2,0,0,2,2,2,0,2,2,1,1,74.2,4805.65,0,i have been a loyal customer of this dsl internet service provider for the past 65 months and have been very satisfied with the service the monthly charges of 74 2 are reasonable for the speed and reliability of the internet connection the automatic credit card payment method makes it convenient for me to pay my bill on time every month without any hassle i have not experienced any issues with the service or connection and i am happy to say that i have not considered switching to another provider overall i would highly recommend this dsl internet service to others looking for a reliable and affordable internet provider
4568,0,0,0,0,45,1,2,1,0,0,2,2,0,0,0,1,2,87.25,3941.7,1,i was a customer with this company for 45 months on a month to month contract with monthly charges of 87 25 for fiber optic internet service i ultimately decided to churn due to finding a better deal with another provider the payment method of electronic check was convenient and i did not have any issues with billing during my time as a customer overall i had a positive experience with the service provided but ultimately chose to switch providers for a better deal
4698,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.35,92.75,0,i have been a customer with this company for 5 months now on a month to month contract i do not have internet service with them but i have been consistently satisfied with the service my monthly charges are reasonable at 20 35 and i appreciate being able to pay with a mailed check overall i have had no issues with the company and have no plans to churn in the near future
835,1,0,1,1,25,1,0,1,0,2,0,0,0,0,0,1,2,75.5,1901.05,0,i have been a customer with this company for 25 months now and i am extremely satisfied with their fiber optic internet service the speeds are consistently fast and reliable and i have had no issues with connectivity the monthly charges of 75 5 are reasonable for the quality of service i am receiving i also appreciate the convenience of paying with an electronic check overall i have no complaints and would highly recommend this company to others
5356,0,0,1,1,72,1,2,1,2,0,0,0,0,0,2,0,0,79.05,5730.7,0,i have been a customer with this company for 6 years now and i have been extremely satisfied with their service the fiber optic internet has been reliable and fast and i have never experienced any issues with connectivity the automatic bank transfer for payment has been convenient and hassle free i have been on a two year contract with a monthly charge of 79 05 which i find to be reasonable for the quality of service i receive overall i have no complaints and would highly recommend this company to others
805,0,0,1,0,27,1,2,1,0,0,2,0,0,2,0,0,0,90.15,2423.4,0,i have been a customer with this fiber optic internet service provider for 27 months now and i have been extremely satisfied with the service the connection is reliable and fast and i have had no issues with downtime or slow speeds the automatic bank transfer payment method makes it convenient for me to pay my monthly bill without having to worry about missing a payment the monthly charges of 90 15 are reasonable for the quality of service that i receive overall i would highly recommend this provider to others looking for a reliable internet service
5380,1,0,1,1,32,0,1,0,0,0,2,0,2,2,0,0,1,50.6,1653.45,0,i have been with this dsl internet provider for over 2 and a half years now and i have been very satisfied with the service the monthly charges are reasonable at 50 6 and the automatic credit card payment method makes it convenient for me to pay my bill on time the internet connection has been reliable and i have not experienced any issues with downtime or slow speeds overall i am happy with the service and have no plans to switch providers
4718,0,0,0,0,30,1,2,1,0,2,2,2,2,2,1,0,1,110.45,3327.05,0,i have been a customer with this company for 30 months now and i am extremely satisfied with the service provided the fiber optic internet service has been reliable and fast and i have had no issues with connectivity the monthly charges of 110 45 are reasonable for the quality of service i am receiving the automatic payment method with my credit card makes it convenient for me to pay my bill on time every month overall i have had a positive experience with this company and would highly recommend their services to others
1732,1,0,1,0,70,1,0,1,2,2,2,2,0,2,2,0,1,101.0,7085.5,0,i have been a loyal customer of this company for over 5 years now and i have been extremely satisfied with the service the fiber optic internet service has been reliable and fast and the automatic credit card payment method makes it convenient for me to pay my bills on time the monthly charges are reasonable for the quality of service i receive overall i have no complaints and would highly recommend this company to others
900,1,1,0,0,42,1,2,1,0,2,0,0,0,0,0,1,0,79.35,3344.1,0,i have been a customer with this fiber optic internet service provider for 42 months now on a month to month contract with automatic bank transfers for payment i have been extremely satisfied with the service and have never experienced any issues with connectivity or speed the 79 35 monthly charge is reasonable for the quality of service provided i appreciate the convenience of automatic payments and have had no issues with billing overall i would highly recommend this provider to others looking for reliable and fast internet service
5310,0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,89.85,6697.35,0,i have been a customer with this internet service provider for 6 years now and i have been very satisfied with the service the monthly charges are reasonable at 89 85 and i appreciate the convenience of automatic bank transfers for payment the dsl internet service has been reliable and i have had no issues with connectivity overall i am very happy with my experience and have no plans to churn in the near future
3062,0,0,0,0,47,1,2,0,2,0,2,2,0,0,2,1,3,65.0,2879.9,0,i have been a customer with this company for almost four years now and i have been satisfied with the dsl internet service they provide the monthly charges of 65 0 are reasonable for the speed and reliability i receive i appreciate that i am able to pay with a mailed check as that is my preferred payment method overall i have had no issues with the service and have no plans to churn in the near future
4922,0,0,0,0,2,1,0,1,2,0,2,0,0,0,0,1,2,80.45,137.1,0,i have been a customer with this fiber optic internet service provider for 2 months now and i am very satisfied with the service the internet speed is fast and reliable and i have not experienced any downtime so far the monthly charges of 80 45 are reasonable for the quality of service i am receiving i also appreciate the option to pay with electronic check as it is convenient and hassle free overall i have no complaints and would recommend this provider to others
3627,1,0,0,0,10,1,2,1,2,0,0,0,2,2,0,0,2,98.55,1008.55,1,i recently decided to cancel my service after being with this company for 10 months the monthly charges of 98 55 for fiber optic internet were fair but i found a better deal with another provider the electronic check payment method was convenient and i never had any issues with billing overall i was satisfied with the service during my time as a customer
2828,0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,24.1,1551.6,0,i have been a customer with this company for over five years now and i am overall satisfied with the service the monthly charges are reasonable at 24 1 and i appreciate the two year contract option for added stability i do not have internet service with this provider but that is not an issue for me i typically pay by mailed check and have not had any issues with billing or payment processing overall i have had a positive experience with this company and would recommend them to others
1118,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,44.05,202.15,0,i have been a customer with this dsl internet service provider for 5 months now and have had a good experience so far the monthly charges of 44 05 are reasonable for the service i am receiving i appreciate the convenience of automatic credit card payments and have had no issues with billing the internet service has been reliable and i have not experienced any interruptions overall i am satisfied with the service and have no plans to switch providers
1715,0,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,1,110.8,7882.25,0,i have been a customer with this company for six years now and i have been extremely satisfied with the service the fiber optic internet is fast and reliable and i have never experienced any downtime the monthly charges are reasonable at 110 8 and i appreciate the convenience of automatic credit card payments overall i have no complaints and would highly recommend this company to others
4917,1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,114.95,8196.4,0,i have been a loyal customer of this fiber optic internet service provider for the past six years and have been extremely satisfied with their service the automatic bank transfer payment method has made it convenient for me to pay my monthly charges without any hassle the speed and reliability of the internet service have been consistently excellent and i have never experienced any interruptions or downtime despite the slightly higher monthly charges compared to other providers i believe the quality of service justifies the cost overall i have no complaints and would highly recommend this provider to others
2786,0,1,0,0,3,1,0,1,0,0,2,0,0,0,0,0,3,75.05,202.9,0,i have been a customer with this company for 3 months now and i am really happy with the fiber optic internet service i am receiving the connection is fast and reliable and i have had no issues with downtime or interruptions the monthly charges of 75 05 are reasonable for the quality of service i am receiving the only downside for me is that i have to pay by mailing a check which can be a bit inconvenient overall i am satisfied with my experience so far and have no plans to churn
4558,1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,0,3,19.25,855.1,0,i have been a customer with this company for 48 months now and i have been very satisfied with their service the monthly charges are affordable at 19 25 and i appreciate the option to pay by mailed check while i do not have internet service with them i have had no issues with my contract and have not experienced any churn overall i am a happy customer and would recommend this company to others
5966,0,0,0,0,63,1,0,1,0,0,2,2,2,0,1,1,1,90.05,5817.0,0,i have been a customer with this company for over five years now and i have been very satisfied with the service the fiber optic internet is fast and reliable and i have never experienced any issues with connectivity the automatic credit card payment method makes it convenient for me to pay my bills on time without having to worry about late fees the monthly charges of 90 05 are reasonable for the quality of service i receive overall i have no complaints and would highly recommend this company to others
5849,0,0,0,0,27,1,0,0,2,2,0,0,0,0,0,1,3,56.7,1652.95,0,i have been a customer with this company for 27 months now and i am very satisfied with the service the monthly charges are reasonable at 56 7 and the dsl internet service has been reliable i appreciate the flexibility of the month to month contract as it gives me the freedom to switch providers if needed the only downside is that i have to pay by mailed check which can be a bit of a hassle overall i have had a positive experience with this company and would recommend it to others
6661,1,0,1,1,70,1,0,0,2,2,2,0,2,2,2,1,1,80.15,5600.15,0,i have been a customer with this company for 70 months now and i am very satisfied with the service the dsl internet service has been reliable and the monthly charges of 80 15 are reasonable for the quality of service i receive i appreciate the convenience of the automatic credit card payment method as it ensures that my bill is always paid on time overall i have had a positive experience with this company and have no plans to churn in the near future
976,1,0,1,1,7,1,0,0,2,0,2,2,0,2,0,1,1,71.35,515.75,0,i have been a customer with this company for 7 months now and i am very satisfied with the service the monthly charges of 71 35 for dsl internet are reasonable and the automatic credit card payment method is convenient for me i have had no issues with connectivity or speed so i have not felt the need to churn overall i am happy with the month to month contract and the service provided
2176,1,0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,20.25,1397.475,0,i recently signed up for a two year contract with this company and so far i am happy with the service the monthly charges are affordable at 20 25 and i appreciate the option to pay by mailed check i do not have internet service with this company so i cannot comment on that aspect overall i have had no issues with the service and am satisfied with my decision to sign up for a two year contract
88,0,0,1,0,2,1,0,1,2,2,0,0,2,0,0,0,2,90.35,190.5,0,i have been using the fiber optic internet service for the past 2 months and i am highly satisfied with the speed and reliability the monthly charges of 90 35 are reasonable for the quality of service provided i appreciate the convenience of paying through electronic check overall i have had a positive experience with this provider and have no plans to switch or cancel my service
4743,1,1,0,0,20,1,2,1,0,0,2,0,2,2,0,1,2,98.55,1842.8,1,i recently cancelled my service with this company after being a customer for 20 months although the fiber optic internet service was fast and reliable i found that the monthly charges of 98 55 were too high for my budget additionally i was disappointed that there were no discounts or incentives offered to long term customers like myself the payment method of electronic check was convenient and hassle free but ultimately the cost outweighed the benefits for me i would recommend this company to others who prioritize speed and reliability over cost
4064,1,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,19.7,1253.8,0,i have been a customer with this company for over 5 years now and i have been very satisfied with their service despite not having internet service the monthly charges are affordable at 19 7 the automatic bank transfer payment method makes it convenient for me to stay on top of my bills overall i have had no issues with the company and would recommend them to others
23,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,57.2,0,i have been a customer with this company for 3 months now and i am overall satisfied with the service the monthly charges are reasonable at 19 85 and i appreciate the flexibility of a month to month contract however i do wish that internet service was offered as part of the package additionally i prefer to pay by mailing a check which can be a bit inconvenient at times overall i have not experienced any issues with the service and am happy to continue as a customer
1482,0,0,0,1,15,1,0,1,0,2,0,0,0,2,0,1,0,85.9,1269.55,1,i recently decided to cancel my service with this company after being a customer for 15 months while i appreciated the reliable fiber optic internet service the monthly charges of 85 9 were becoming too expensive for me the automatic bank transfer payment method was convenient but ultimately i felt i could find a better deal elsewhere i would recommend this company to others who are willing to pay a premium for high quality internet service
4030,0,0,1,1,72,1,2,1,2,2,0,2,0,0,2,1,0,90.35,6563.4,0,i have been a customer with this company for 6 years now and i have been extremely satisfied with the service the fiber optic internet is fast and reliable and the automatic bank transfer payment method makes it convenient for me to pay my monthly bill the monthly charges are reasonable at 90 35 considering the quality of service i receive i have no complaints and have no intention of churning anytime soon overall i highly recommend this company for their excellent internet service
2823,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.8,20.8,0,i have been a customer with this company for just one month now and so far i am satisfied with the service even though i do not have internet service with them i appreciate the affordable monthly charges of 20 8 i also like the option to pay via mailed check as it is convenient for me overall i have had a positive experience with this company and have no complaints
1274,0,0,0,0,22,1,0,1,0,0,0,0,2,2,0,0,2,89.25,1907.85,1,i have been a customer with this fiber optic internet service provider for 22 months now on a month to month contract the monthly charges of 89 25 were reasonable and the internet service was reliable most of the time however i recently decided to churn and switch to a different provider due to some connectivity issues and slow speeds that were not adequately addressed by customer service additionally i found the payment method of electronic check to be inconvenient compared to other options available overall i had a decent experience but ultimately decided to move on to a different provider for better service and payment options
5238,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,208.85,1,i recently canceled my service with this company after only 3 months i was on a month to month contract with monthly charges of 70 3 for fiber optic internet service the payment method was electronic check i decided to switch providers due to a better offer and pricing from a competitor the service itself was reliable and fast but the cost was a bit high compared to other options available in my area overall i was satisfied with the internet service but ultimately chose to leave for a more affordable option
875,0,0,1,1,72,1,2,0,2,0,2,2,0,0,2,0,0,66.85,4758.8,0,i have been a customer with this company for 6 years now and have always been satisfied with the service the monthly charges are reasonable for the internet service i receive through dsl the automatic bank transfer payment method makes it convenient for me to stay on top of my bills i have had no issues with my service and have no plans to switch providers in the foreseeable future overall i am a happy and loyal customer
5654,1,0,1,1,65,1,0,2,1,1,1,1,1,1,2,0,3,19.9,1292.6,0,i have been a customer with this company for over 5 years now and have been satisfied with their services despite not having internet service i have found the monthly charges to be reasonable at 19 9 i appreciate being able to pay by mailed check as it is a convenient option for me overall i have had a positive experience as a long term customer with no intentions of churning
3313,0,0,0,0,11,0,1,0,0,0,0,0,2,0,0,1,3,35.8,363.15,0,i have been a customer with this company for 11 months now and have been very satisfied with the dsl internet service they provide the monthly charges of 35 8 are very reasonable for the quality of service i receive i appreciate the option to pay by mailed check as it is convenient for me overall i have had a positive experience with this company and have no plans to churn in the near future
3667,1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,3,78.85,1600.25,0,i have been a customer of this fiber optic internet service provider for 22 months now and i have been very satisfied with the service the speed and reliability of the internet connection have been excellent despite being on a month to month contract i have not experienced any issues with the service or billing the monthly charges of 78 85 are reasonable for the quality of service provided i appreciate the option to pay by mailed check as it is convenient for me overall i have no complaints and would recommend this internet service provider to others
5553,1,0,0,0,14,1,0,2,1,1,1,1,1,1,1,0,0,20.4,275.7,0,i have been a customer with this company for 14 months now and i am happy to say that i have not experienced any issues with my service the automatic bank transfer payment method makes it convenient for me to pay my monthly charges of 20 4 on time even though i do not have internet service with this company i have been satisfied with the overall customer service and reliability of their services i would recommend this company to others looking for a reliable and hassle free experience
6162,1,0,0,0,41,1,0,1,0,0,0,2,0,0,0,1,2,74.25,3089.1,0,i have been a customer with this company for over three years now and i am very satisfied with the fiber optic internet service they provide the monthly charges are reasonable at 74 25 and i appreciate the convenience of being able to pay with an electronic check i have had no issues with the service and have no plans to switch providers overall i would highly recommend this company to others looking for reliable and affordable internet service
2190,1,0,1,0,17,1,0,0,2,2,0,0,0,2,1,0,3,64.8,1175.6,0,i have been a customer with this dsl internet service provider for 17 months now and i have been satisfied with the service overall the monthly charges of 64 8 are reasonable for the quality of internet i receive i appreciate the option to pay by mailed check as it is convenient for me i have not experienced any issues with the service that would cause me to consider switching providers overall i am happy with my experience and would recommend this provider to others
5474,1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,1,1,20.45,237.3,0,i have been a customer with this company for almost a year now and i am very satisfied with their service the month to month contract option works well for me as i have the flexibility to cancel at any time if needed the automatic credit card payment method is convenient and hassle free even though i do not have internet service with them i find the monthly charges of 20 45 to be reasonable overall i have had a positive experience with this company and would recommend them to others
143,1,0,0,0,15,1,2,1,0,0,0,0,2,2,0,1,2,93.35,1444.65,1,i recently decided to switch to a different internet provider after being with this company for 15 months on a month to month contract while the fiber optic internet service was reliable and fast i found the monthly charges of 93 35 to be on the higher side compared to other providers in the area additionally i prefer to pay my bills using a credit card rather than electronic check so that was another factor that led me to move on overall i had a decent experience with the internet service itself but the pricing and payment method options ultimately influenced my decision to churn
2742,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,1,i recently signed up for this service and unfortunately had to cancel after only one month i was disappointed to find out that internet service was not available in my area which was a major inconvenience for me the monthly charges were reasonable at 19 90 but without internet access i couldn t justify keeping the service i also found the payment method of mailing a check to be outdated and inconvenient overall i was not satisfied with my experience and would not recommend this service to others in a similar situation
4130,0,0,1,0,5,1,0,1,2,0,2,0,0,2,0,1,3,88.9,454.15,1,i recently switched internet providers to a fiber optic service with this company about 5 months ago while the speed and reliability of the internet service were great i ultimately decided to churn due to the high monthly charges of 88 9 additionally the inconvenience of having to mail a check for payment each month was a hassle for me if the pricing was more competitive and if there were more convenient payment options available i may have considered staying with this company
1372,1,0,1,0,33,1,0,1,0,0,2,0,2,2,1,1,2,95.8,3036.75,1,i recently switched internet providers after being with this company for 33 months while the fiber optic internet service was fast and reliable the monthly charges of 95 8 were a bit on the higher side compared to other options in the market additionally the contract type of one year felt restrictive and i was looking for more flexibility i also found the payment method of electronic check to be inconvenient and would have preferred more options like credit card or automatic billing overall i decided to churn because i found better value and more convenient options with another provider
6243,0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,1,110.65,8065.65,0,i have been a customer with this company for 6 years now and have been extremely satisfied with the service the fiber optic internet has been reliable and fast and the automatic credit card payment method makes it easy to keep up with my monthly charges the monthly charges of 110 65 are reasonable for the quality of service i receive i have not experienced any issues with churn and overall i am very happy with my experience as a long term customer
6691,0,0,1,1,3,0,1,0,0,2,0,0,0,2,0,0,3,40.3,92.5,0,i have been using the dsl internet service for the past 3 months on a month to month contract with a monthly charge of 40 3 i have been satisfied with the service so far and have not experienced any issues with connectivity or speed i prefer to pay by mailing a check and have had no problems with the payment process overall i am happy with the service and plan to continue using it in the future
5197,1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,82.0,184.65,1,i recently switched to this fiber optic internet provider two months ago on a month to month contract the monthly charges of 82 seemed reasonable at first but unfortunately i experienced frequent service interruptions and slow speeds despite paying through electronic check i ultimately decided to churn and look for a more reliable internet provider disappointing experience overall
2646,0,0,1,0,59,1,2,1,2,2,2,2,0,2,1,1,1,107.0,6152.3,0,i have been a customer with this company for almost five years now and i have been extremely satisfied with the service the fiber optic internet is lightning fast and very reliable the automatic credit card payment option makes it convenient for me to pay my bill every month without having to worry about missing a payment the monthly charges are a bit on the higher side at 107 0 but the quality of service i receive makes it worth it overall i have no complaints and have no plans to switch to another provider highly recommend
206,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.35,89.5,1,i recently had to cancel my dsl internet service with this provider after only 2 months of service the monthly charges were reasonable at 45 35 but i found the internet speed to be too slow for my needs additionally i had issues with the payment method using electronic check as it was not always reliable and caused delays in processing my payments overall i was not satisfied with the service and decided to switch to a different provider
4026,1,0,1,1,71,1,0,0,0,2,0,2,2,2,2,1,1,73.35,5154.5,0,i have been a customer with this company for over 6 years now and i have been satisfied with the service the dsl internet service has been reliable and the monthly charges are reasonable at 73 35 i appreciate the convenience of automatic credit card payments overall i have had a positive experience and have no complaints
5325,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,3,44.8,220.45,0,i have been a customer with this internet service provider for 5 months now and overall i have been satisfied with the service the dsl internet has been reliable and i have not experienced any issues with connectivity the monthly charges of 44 8 are reasonable for the service provided the only downside for me is that i have to pay by mailed check which can be a bit inconvenient overall i am happy with the service and have no plans to churn in the near future
177,1,0,1,1,27,1,0,0,2,2,0,0,0,0,0,1,1,54.75,1510.3,0,i have been a customer with this dsl internet service provider for 27 months now on a month to month contract i have never experienced any issues with my service and have not had any reason to consider switching providers the monthly charges of 54 75 are reasonable for the quality of service i receive i appreciate the convenience of automatic credit card payments as it ensures that my bill is always paid on time overall i am satisfied with my experience as a customer and have no complaints to report
3274,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,52.2,52.2,1,i recently switched to this dsl internet service provider on a month to month contract i found the monthly charges of 52 2 to be reasonable compared to other providers in the area however after just one month of service i experienced several instances of slow internet speeds and disconnections as a result i have decided to cancel my service and look for a more reliable provider i also had issues with the electronic check payment method as it took longer for my payments to process compared to other payment methods overall i was not satisfied with the service and would not recommend it to others
3611,1,0,0,1,63,0,1,0,2,2,0,2,0,0,1,1,0,40.6,2588.95,0,i have been a loyal customer with this company for over 5 years now and have had no issues with my internet service the automatic bank transfer payment method has made it easy for me to stay on top of my bills without any hassle the dsl internet service has been reliable and consistent and the monthly charges of 40 60 are very reasonable overall i am satisfied with my experience and would recommend this company to others
474,0,1,0,0,46,1,2,1,2,2,2,0,2,2,1,1,2,110.0,4874.8,1,i have been a customer with this company for almost four years now and i have been generally happy with the service however i recently decided to switch providers due to better pricing options elsewhere the fiber optic internet service was reliable and fast but i found the monthly charges to be on the higher side at 110 0 i appreciated the convenience of paying with electronic check overall i had a positive experience with this company but ultimately decided to cancel my contract due to cost considerations
3521,1,0,1,1,72,1,2,0,2,0,0,0,0,0,2,0,0,55.3,3983.6,0,i have been a customer with this internet service provider for six years now and i have been very satisfied with the service the monthly charges are reasonable at 55 3 and i appreciate the convenience of automatic bank transfers for payment the dsl internet service has been reliable and i have not experienced any issues with connectivity overall i have no complaints and would recommend this provider to others
1494,0,0,1,0,34,1,2,0,2,0,0,2,0,0,0,1,0,60.85,2003.6,0,i have been a customer with this company for 34 months now and i am very satisfied with the service provided the monthly charges of 60 85 for dsl internet are reasonable and the automatic bank transfer payment method makes it convenient for me to pay my bill on time i have not experienced any issues with the service and have no plans to churn overall i am happy with my experience as a customer
547,0,0,1,1,24,1,2,0,2,2,0,0,2,2,1,0,2,78.4,1832.4,0,i have been a customer with this dsl internet service provider for 24 months now and i have been very satisfied with the service the monthly charges of 78 4 are reasonable for the quality of internet service i receive i appreciate being able to pay through electronic check as it is convenient and hassle free overall i have had no issues with the service and am happy to continue with this provider
136,1,0,0,0,72,1,2,0,2,2,2,2,0,0,2,0,0,69.65,4908.25,0,i have been a loyal customer for 6 years now and have been satisfied with the dsl internet service provided by this company the automatic bank transfer for payment has been convenient and hassle free the monthly charges are reasonable at 69 65 overall i have had a positive experience with this company and have no plans to churn
5074,0,0,1,1,60,0,1,0,2,0,2,2,2,2,2,0,1,59.85,3590.2,0,i have been a customer with this internet provider for 5 years now and i have been very satisfied with the service the dsl internet is reliable and i have not experienced any outages the monthly charges are reasonable at 59 85 and i appreciate the convenience of automatic credit card payments overall i have no complaints and would recommend this provider to others
2405,1,0,0,0,68,1,2,0,2,2,2,0,0,2,1,1,1,76.9,5023.0,0,i have been a customer with this dsl internet service provider for 68 months now and have been very satisfied with the service the monthly charges of 76 9 are reasonable for the speed and reliability of the internet connection i appreciate the convenience of automatic credit card payments which have never caused any issues overall i have had no reason to consider churning to another provider as this one has consistently met my needs i would recommend this service to others looking for a reliable and affordable internet option
4061,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,1,3,19.85,146.6,0,i have been a customer with this company for 8 months now and i am satisfied with their service even though i do not have internet service with them i appreciate the affordable monthly charges of 19 85 i choose to pay through mailed check and have had no issues with the billing process overall i have had a positive experience with this company and have no plans to churn in the near future
6959,0,0,0,1,34,1,0,0,2,0,2,2,2,0,2,0,1,67.65,2339.3,0,i have been a customer with this company for over 2 and a half years now and have been very satisfied with the service the dsl internet has been reliable and the monthly charges are reasonable at 67 65 i appreciate the convenience of automatic credit card payments making it easy to manage my bills overall i have had no issues with the service and would recommend it to others
2979,0,0,0,0,6,0,1,0,0,0,0,0,2,2,0,0,1,45.0,298.7,0,i have been a customer with this dsl provider for 6 months now and i am very satisfied with the service the internet connection has been reliable and i have not experienced any issues with connectivity the monthly charges are reasonable at 45 0 and i appreciate the convenience of automatic credit card payments overall i have had a positive experience and would recommend this provider to others
3662,1,0,1,0,2,1,0,0,0,2,0,2,0,2,0,1,3,64.2,143.65,0,i have been a customer with this company for 2 months now and i am happy to say that i have no plans of churning anytime soon the month to month contract works well for me and i find the monthly charges of 64 2 to be reasonable for the dsl internet service i receive i appreciate the option to pay with a mailed check as it is convenient for me overall i am satisfied with the service and would recommend it to others
1378,1,0,0,0,31,1,2,1,0,0,0,2,0,0,1,0,1,81.7,2548.65,0,i have been a customer with this company for 31 months now and i have been extremely satisfied with the service the fiber optic internet service has been reliable and fast allowing me to stream videos and work from home without any issues the monthly charges of 81 7 are reasonable for the quality of service i receive i appreciate the convenience of automatic credit card payments as it ensures that my bill is always paid on time overall i have no complaints and have no intention of churning anytime soon keep up the good work
4459,0,0,1,1,20,1,2,2,1,1,1,1,1,1,0,1,0,25.55,507.4,0,i have been a customer with this company for 20 months now and have been on a month to month contract with automatic bank transfer payments of 25 55 per month i do not have internet service with them overall i have had a positive experience with their services and have had no issues with billing or customer service i appreciate the convenience of the automatic payments and the affordable monthly charges i would recommend this company to others looking for reliable and budget friendly services
